code,name,source,portal,url,goal
IDXN-5031,시간제근로자비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5031,
IDXN-5032,월평균 임금,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5032,
IDXN-5033,여성근로자임금비율(남성근로자 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5033,
IDXN-5034,비정규직근로자임금비율(정규직근로자 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5034,
IDXN-5036,저임금근로자비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5036,
IDXN-5037,최저임금비율(중위임금 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5037,
IDXN-5038,피용자보수비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5038,
IDXN-5039,취업자근로시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5039,
IDXN-5040,산업재해율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5040,
IDXN-5041,장시간근로자비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5041,
IDXN-5042,임금만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5042,
IDXN-5043,근로시간만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5043,
IDXN-5044,일생활균형만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5044,
IDXN-5045,근로손실일수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5045,
IDXN-5046,1인당 개인처분가능소득,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5046,
IDXN-5047,가구소득원천구성,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5047,
IDXN-5048,가구처분가능소득,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5048,
IDXN-5049,소득만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5049,
IDXN-5050,민간소비지출비율(개인처분가능소득 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5050,
IDXN-5051,소비생활만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5051,
IDXN-5052,가구순자산비율(가구처분가능소득 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5052,
IDXN-5053,가계저축률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5053,
IDXN-5054,가계부채비율(가구처분가능소득 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5054,
IDXN-5055,소득5분위배율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5055,
IDXN-5056,상대적 빈곤율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5056,
IDXN-5057,노인빈곤율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5057,
IDXN-5058,생활물가상승률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5058,
IDXN-5059,근원인플레이션율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5059,
IDXN-5060,총인구,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5060,
IDXN-5061,합계출산율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5061,
IDXN-5062,조사망률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5062,
IDXN-5063,체류외국인수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5063,
IDXN-5064,노령화지수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5064,
IDXN-5065,1인가구비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5065,
IDXN-5066,조이혼율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5066,
IDXN-5067,건강수명,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5067,
IDXN-5068,신체활동실천율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5068,
IDXN-5069,인구 1000명당 의사수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5069,
IDXN-5070,의료서비스만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5070,
IDXN-5071,TIMSS 성취도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5071,
IDXN-5072,학업중단율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5072,
IDXN-5073,1인당 문화재정,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5073,
IDXN-5074,휴가활용률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5074,
IDXN-5075,스포츠관람률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5075,
IDXN-5076,주택전세가격변동률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5076,
IDXN-5077,주택월세가격변동률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5077,
IDXN-5078,주택만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5078,
IDXN-5079,차량통행속도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5079,
IDXN-5080,장시간통근통학인구비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5080,
IDXN-5081,도로교통사고발생률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5081,
IDXN-5082,야간보행안전도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5082,
IDXN-5083,교도관 1인당 수용자수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5083,
IDXN-5084,공정성인식,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5084,
IDXN-5085,기관신뢰도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5085,
IDXN-5086,준법의식,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5086,
IDXN-5087,자원봉사참여율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5087,
IDXN-5088,여성관리자공무원비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5088,
IDXN-5089,소수자포용성,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5089,
IDXN-5090,행복도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5090,
IDXN-5091,자살률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5091,
IDXN-5092,미세먼지(PM10)농도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5092,
IDXN-5093,4대강 COD농도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5093,
IDXN-5094,4대강 TP농도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5094,
IDXN-5095,상수도보급률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5095,
IDXN-5096,폐기물재활용률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5096,
IDXN-5097,1인당 생활계폐기물발생량,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5097,
IDXN-5098,화학사고발생건수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5098,
IDXN-5099,환경보호지출비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5099,
IDXN-5100,멸종위기야생생물종수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5100,
IDXN-5101,산지타용도전환면적,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5101,
IDXN-5102,해양보호구역면적,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5102,
IDXN-5103,취수율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5103,
IDXN-5104,상수도누수율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5104,
IDXN-5105,자연재해발생횟수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5105,
IDXN-5106,사용후핵연료발생량,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5106,
IDXN-5107,신·재생에너지공급량,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5107,
